tweet_id,customer_text,intent,annotation_source
124142,@115888 just updated the app and it deleted more then half of my music. i’m pissed,other,ai_assisted_heuristic
1603589,"Changed password on Facebook and then @115888 asked to login with the new Facebook password. SPOOKY! 
Are we sharing passwords @188?",account_access,ai_assisted_heuristic
788613,"@SpotifyCares No I have no interest in sharing my music on facebook. Your app has a bug, please fix!",other,ai_assisted_heuristic
2081825,"@SpotifyCares unable to login, not getting the email for resetting password, would LOVE to send you an email but can't because I can't login",account_access,ai_assisted_heuristic
2063857,@117153 switched credit card info to pay for my premium ended up getting charged twice &amp; premium isn't working now,billing_payment,ai_assisted_heuristic
2621363,"@SpotifyCares any news on @118062 's new album, I'm sure i read it would be streaming today",other,ai_assisted_heuristic
1995736,"@SpotifyCares Why do they still show, and how can I delete them finally? When trying to edit the playlist in the client, the two songs don't appear.",information_request,ai_assisted_heuristic
2201048,i press shuffle play for bts on spotify and i get craig david,other,ai_assisted_heuristic
790772,"@SpotifyCares just received an email regarding my student premium membership, could you please check DMs? ☺️",billing_payment,ai_assisted_heuristic
2937775,"@SpotifyCares Attached: definition of the term Advertisement. This qualifies as an advertisement, and yet you still did not answer my question. Advertisements should be opt-in, not opt-out for premium users. https://t.co/PKKzibXRPV",billing_payment,ai_assisted_heuristic
310625,@SpotifyCares lol I messaged you one more question can you answer real quick,other,ai_assisted_heuristic
1063359,"@SpotifyCares Nope, it doesn't. It's amazingly useless TBH. It gives absolutely no information on what the available functionality is.",other,ai_assisted_heuristic
1845703,"@SpotifyCares Hello, how do I change my postcode in my account. My gf and I have recently moved in together and would like Spotify family😁",account_access,ai_assisted_heuristic
2586500,"@SpotifyCares Well all I see is a bunch of people complaining about the same problem going all the way back to 2012. Here’s my feed back, because you should take it from every forum not just yours, make an algorithm that doesn’t play the same artist more than once in a row. Why is that hard",other,ai_assisted_heuristic
1776734,"@SpotifyCares I try to shuffle in playlist and it really doesn't play randomly, plays the same artist almost continuously. Don't know what connect is",other,ai_assisted_heuristic
440672,@SpotifyCares I need these changes implemented immediately.,other,ai_assisted_heuristic
2317991,(@SpotifyCares  what should he do),other,ai_assisted_heuristic
1056941,"@SpotifyCares @17470 I've been kick out from premium family member and couldn't rejoin, could you check for me please?",billing_payment,ai_assisted_heuristic
1701512,@SpotifyCares Hm it's my work network maybe they have something.... I'll try again tomorrow and hopefully it will be better!,other,ai_assisted_heuristic
2316673,Hi @SpotifyCares when is your iOS app going to be updated for iPhone X screen?,other,ai_assisted_heuristic
552673,"@117153 @115888 having some issues with the Spotify auth API, getting status code 500s when making login requests, we're a team of three, an hour away from demoing our location-based music app, please help! We might actually have a chance to win prizes! ❤️😭#pleasehelp",account_access,ai_assisted_heuristic
123478,"@115888 : 30 min of ad free music after this ad
*plays ad* *plays one song* *plays 10 minutes of ads* 
Do you mean 30 minutes of music free ads???",other,ai_assisted_heuristic
2138979,"@SpotifyCares Sure, but it’s just disgusting really, don’t you think? It’s been over a week since the iPhone X launched and you’ve not enabled support for its new screen. Lots and other smaller companies/apps have. It’s just like a slap in the face to be honest given we pay for your app.",other,ai_assisted_heuristic
1199858,@SpotifyCares #RapCavier ? Details,other,ai_assisted_heuristic
2558868,"@SpotifyCares When I️ try to update my payment details so I️ can keep my premium account I️ fill out my card details, press continue, and it just keeps loading and never goes through. This has happened multiple times on different days and different computers. Please help!",account_access,ai_assisted_heuristic
370400,"@SpotifyCares I'm not able to get my family on Premium. Community confirms by many others. ""Premiumcode does not seem to be valid.Try again""",billing_payment,ai_assisted_heuristic
1797786,"Just watched the video for 30 mins of ad free @115888 music and 5 mins later I get 2 ads in a row?? Needless to say, I'm PEEVED‼️",other,ai_assisted_heuristic
845924,"@116130 hello there, has anyone acknowledged my DM? Or please may you provide an email address so I pursue my query. Thanks.",other,ai_assisted_heuristic
2836,@115888 How?,other,ai_assisted_heuristic
2917808,WHY IS SPOTIFY NOT LETTING ME SEARCH FOR MUSIC ?!?!?! @115888 @191335 @SpotifyCares,other,ai_assisted_heuristic
2861208,@SpotifyCares What if I just cry instead?????,other,ai_assisted_heuristic
1766646,@SpotifyCares Sony Xperia XZ with android and Acer aspire with Windows 10.,other,ai_assisted_heuristic
93914,@115888 Why is it worth 129 if i do the mobile payment though?,billing_payment,ai_assisted_heuristic
937699,"@SpotifyCares Have tried reinstalling the app, restarting computer, logging in and out. All to no avail. Reinstalling app worked last time.",other,ai_assisted_heuristic
2919437,@115888 🖕🏼killin me rn,other,ai_assisted_heuristic
93924,@115888 Howwwwwwww?????,other,ai_assisted_heuristic
2936269,"@SpotifyCares Hey there, I have an issue where songs cut off early when I listen through Amazon Echo. Any suggestions for a fix? It's so annoying!",product_service_issue,ai_assisted_heuristic
2528347,THANK YOU @SpotifyCares for helping me disconnect my account from my deactivated facebook account that I could not access. Doing so made my display name the same as my username. Amazing. Thank you for your time and patience!! You rock @115888,account_access,ai_assisted_heuristic
2346324,@SpotifyCares Yo. Trying to update my payment information. It's been suck on the Change Payment Details page forever. What's the deal?? Tried on both Chrome and Firefox.,billing_payment,ai_assisted_heuristic
89507,"@SpotifyCares Frequently upon startup - Spotify plays song at high rate of speed. But pause, and then play and all is well. Annoying",other,ai_assisted_heuristic
2407019,@115888 What about a deal for long time members !!!!,other,ai_assisted_heuristic
2078357,"@SpotifyCares @115888 I don't listen to German songs and yet constantly I get like 3-4 songs on each weekly playlist, is there a way to stop this? So annoying 😕",other,ai_assisted_heuristic
2537571,hey @125633 I just submitted my verification for my artist page. just letting you all know @115888,other,ai_assisted_heuristic
1624170,@SpotifyCares LOL thank you!!!!!!!!,other,ai_assisted_heuristic
1489206,"@SpotifyCares Guten Morgen,Und wo haben sie da geantwortet..Ich habe KEINE Rückerstattung erhalten!!Oder Feedback darüber..BIN immer noch Student.mfg",other,ai_assisted_heuristic
1852825,@SpotifyCares Love to give more details but limited to just 140 characters is pretty annoying for longer things.,complaint_feedback,ai_assisted_heuristic
1304304,"@SpotifyCares Hi, I was asked 2 update payment deets, it didn't work, but I've been debited 4 times &amp; still isn't working. Can you help?",billing_payment,ai_assisted_heuristic
2045153,@SpotifyCares um bring jay z back to spotify i need me some watch the throne,other,ai_assisted_heuristic
654569,@SpotifyCares Nope there has been no update. I turned my PlayStation on when I tried to play Spotify I was logged out. Already done that 😥,other,ai_assisted_heuristic
1819306,@115888 I believe my account has been breached as I have just had to reset my password and have had someone listen to some random music,account_access,ai_assisted_heuristic
2306614,@SpotifyCares trying to remove an account from my family plan and cant do anything. The page with the emails don't even show. When they did and I tried to remove still nothing. I need to remove an account immediatetly please help,account_access,ai_assisted_heuristic
2218940,@SpotifyCares Oh no! All's good. Turns out i can only download songs up to 3 devices? So I guess that's my 4th device... Sorry for that. :),other,ai_assisted_heuristic
2792216,@117153 Can't get into my account on the website and iPhone app says free not premium (had premium for years!). Spotify website says bad connection/gateway or timed out.,account_access,ai_assisted_heuristic
1508833,Seconded. https://t.co/PYpAUsEjXT,other,ai_assisted_heuristic
328171,@SpotifyCares can you please check your dms??? My account has been hacked and I’ve been trying to get help for over an hour now,account_access,ai_assisted_heuristic
1422430,@SpotifyCares Hi! Continual beeping happens when I go into Windows Desktop App so can't listen to music.When I try&amp;uninstall it won't let me,product_service_issue,ai_assisted_heuristic
2560530,"@SpotifyCares I was charged $10 this month even though I should be on student discount, can you help fix that?",billing_payment,ai_assisted_heuristic
1648913,@115888 when will you launch this app in india,other,ai_assisted_heuristic
2898327,@SpotifyCares website won't let me log-in with any of my emails. says i'm using facebook credentials to log-in. so I try and sign-in through facebook. gives me an error message.,product_service_issue,ai_assisted_heuristic
634334,"@SpotifyCares Cheers, will do",other,ai_assisted_heuristic
2583344,"@115888 update your shit for iPhone X, this is pissing me off.",other,ai_assisted_heuristic
1806920,"@SpotifyCares on 10/5 all my playlists were deleted (without my knowledge), including a ton of followed playlists. How can I recover them?",information_request,ai_assisted_heuristic
1017102,@SpotifyCares Its worked!! Took a couple of tries after restarting but it’s working fine now - cheers,other,ai_assisted_heuristic
1833841,"@SpotifyCares sorry, I'm using the workplace network right now... (to specify, I get the ""This song is not available"" error message)",product_service_issue,ai_assisted_heuristic
2793302,"@SpotifyCares I have done that. The problem is that this was brought up in 2013 and then again in 2017. It saddens me that companies Just point you to what I feel is a useless up vote as a simple means of saying we hear you, but we aren't going to taken any action",other,ai_assisted_heuristic
564543,@SpotifyCares My email has been changed to a random one and I️ can’t access my Spotify Premium anymore. Been waiting on the email service to reply back for 7 hours.,billing_payment,ai_assisted_heuristic
2279779,@115888 why aren't you in the Nigerian App Store?,other,ai_assisted_heuristic
2322457,@115888 hey I’m just trying to sign up for Spotify premium using my student nus card but i can only find the option for uni days? Help🙈,billing_payment,ai_assisted_heuristic
166685,@SpotifyCares how can i change my credit card info from the app?,information_request,ai_assisted_heuristic
2388998,@SpotifyCares Hi folks! Is there any way to enlarge album art in the OSX app? Thumbnails are just a tease!,other,ai_assisted_heuristic
1666493,"@118266 om/tante, kalo kita stream pake vpn indo bakal kehitung ga ya buat chart billboard?",billing_payment,ai_assisted_heuristic
2038177,Hey @115888 where is our Apple Watch app? #pleaseandthankyou cc: @SpotifyCares,other,ai_assisted_heuristic
1741996,"@SpotifyCares I keep getting ""The Spotify application is not responding "" daily after fixing it. I cannot seem to run Spotify on my desktop.",other,ai_assisted_heuristic
2807549,"@SpotifyCares It's an Onkyo TX-NR626, on the latest updates.",other,ai_assisted_heuristic
2039218,Shout out to @115888 for charging me $12.99 a month long after they dropped down to $9.99 a month. Switching to @115948 today. 🖕,billing_payment,ai_assisted_heuristic
619684,@SpotifyCares I have one last question pls check dm thank you  :))),other,ai_assisted_heuristic
2004619,@SpotifyCares hi can I change email address of one of my family member? Premium for family.,billing_payment,ai_assisted_heuristic
169691,@SpotifyCares It's working again now. For the record: laptop; Windows7; 1.0.68.407.g6864aaaf that was installed today. Hopefully not too many users are/were affected.,other,ai_assisted_heuristic
1658425,@SpotifyCares :’)))))) &lt;33,other,ai_assisted_heuristic
664252,@SpotifyCares Help! I made an account with an old email address (from work) that I can’t access and now have forgotten my login password.,account_access,ai_assisted_heuristic
2676958,"@115888 Ima need y'all to put @19279 ""days before rodeo"" on his album list plzzz",other,ai_assisted_heuristic
2408799,When are we going to get some Nujabes on Spotify there is a whole community missing one of its greats? @115888 @SpotifyCares #Nujabes #Chillhop,other,ai_assisted_heuristic
1206545,@SpotifyCares I  got a code for the premium trial and created an account using my Facebook account but now u can’t log on or use Spotify,account_access,ai_assisted_heuristic
1818165,"Hey @115888 this is bad design.
Giving the option ""Open Spotify"" to people who do not have the app + ""Get Spotify"" to those already have. https://t.co/sHj1kvLoOJ",other,ai_assisted_heuristic
2283756,@115888 need help. My premium family plan won't work,billing_payment,ai_assisted_heuristic
1926390,"@115888 my family accounts all got logged out and now there are only 3 slots instead of 5, what's going on?",account_access,ai_assisted_heuristic
1035422,"@SpotifyCares Possibly, it was right after I left my house in the morning, so my phone may have auto-updated it overnight.",other,ai_assisted_heuristic
852674,@SpotifyCares thanks for the quick response!,other,ai_assisted_heuristic
2128569,"Y’ALL CHARGE ME TWICE, AND THEN WHEN I️ COMPLAIN YOU STRAIGHT UP TAKE AWAY MY PREMIUM? RUN ME MY MONEY, AND MY STUDENT PREMIUM NOW @115888",billing_payment,ai_assisted_heuristic
2110170,@SpotifyCares T-Mobile LG G5 (LG-H830) on Android 7.0. The issue just started yesterday. I don't currently have a different SD card with me.,product_service_issue,ai_assisted_heuristic
2492524,"@SpotifyCares hi! i dont think that is correct. i added them a while back, and it says 'in 6 days' not '6 days ago' like the attached. im just very curious https://t.co/ostQojrmiW",other,ai_assisted_heuristic
2118726,also noting that I've been on the fully priced plan for at least two years now.. https://t.co/bkV3dvixg0,billing_payment,ai_assisted_heuristic
2239654,"@SpotifyCares Thank you for the link. Unfortunately it didn't help, but I do appreciate the response. 👍🏻",other,ai_assisted_heuristic
1068080,@SpotifyCares it would make my dreams come true ❤️ love you lots,complaint_feedback,ai_assisted_heuristic
2527171,@115888 It would be great to have Tool's music in Spotify,other,ai_assisted_heuristic
2310140,"@115888 you really need to work on your Alexa integration. I would say you get ~ 20% of the songs right the first time. I mean, what song do you think I want when I say “Play Happy”?",other,ai_assisted_heuristic
2218827,"account hacked, cant log in, contact number please?
@116130 @116130",account_access,ai_assisted_heuristic
38302,"@SpotifyCares The “time capsule” playlist is suggesting music that I haven’t listened to in 15 years, so I am curious as to how you even know this info.",other,ai_assisted_heuristic
93930,@115888 How to avail this? when I Click the link it shows 129php for 3months.,other,ai_assisted_heuristic
1231168,@SpotifyCares but I mean like..... is there an official announcement saying somewhere saying you no longer share the activity on FB?,other,ai_assisted_heuristic
1065091,"@SpotifyCares The app keeps crashing after I play a song too. I’m on iPhone 6, ios11 and spotify version 8.4.24, thanks RC",product_service_issue,ai_assisted_heuristic
980165,@SpotifyCares Done sir!!,other,ai_assisted_heuristic
2318368,@147836 @115888 Around 3600 comments about an explicit filter. With an average 96% of people preferring not to complain we have over 90k spotify users upset that there is no filter @91002,other,ai_assisted_heuristic
2919421,hi @115888 please fix your app the new update killed it https://t.co/W8tEGoTRnh,other,ai_assisted_heuristic
2526450,@SpotifyCares So some feedback I’m sure you get all the time. Offline mode for iOS and Android is not useful. Somehow Amazon has nailed it. Since it costs my family a fair bit to go over their data plans these features save us money. https://t.co/9ZHR1oesOu,booking_order_change,ai_assisted_heuristic
319866,". @115888, you're killing my vibe. https://t.co/gPOmoY77EB",other,ai_assisted_heuristic
797690,"Hi @SpotifyCares , since today I keep getting this error when I try to play many songs. They work perfectly on other accounts. Any solution? https://t.co/mWTqN974oB",account_access,ai_assisted_heuristic
525044,"@115888 Hey, I tried to sign up for the $99 premium promotion, but the site isn’t accepting my payment. Can you help?",billing_payment,ai_assisted_heuristic
473426,@SpotifyCares Just logged into my Spotify account on iPhone X and all my playlists are gone! And someone elses (probs Italian) music is here and keeps stealing my play token! Help! https://t.co/NwDqzXCzgi,account_access,ai_assisted_heuristic
24605,@115888 why have all my songs gone from my app and been replaced by songs I have never listened to !!!! So annoying,other,ai_assisted_heuristic
2239738,@SpotifyCares can my daughter transfer her huge music collection on playlists etc to our Premium family account?,account_access,ai_assisted_heuristic
2901,@115888 How can you avail if you dont have card? @115888 thank you.,information_request,ai_assisted_heuristic
1027716,speaking of things not on @115888 where tf is SOPHIE's legendary smash It's Okay To Cry??? the children are starving pls save them,other,ai_assisted_heuristic
272250,@SpotifyCares Did that,other,ai_assisted_heuristic
302335,@SpotifyCares Those are the 3 links for all 3 tracks.,other,ai_assisted_heuristic
399172,"@SpotifyCares what's up with the app?? Not playing certain albums, or playlists.",other,ai_assisted_heuristic
688084,@SpotifyCares Ohh right cool 👌🏼 I've seen both series! Great watch!!,other,ai_assisted_heuristic
758486,i have the feeling that the @115888 algorithm is only based on playlist names. the list has 200+ songs and nothing can be recommended? https://t.co/zzVJUwDwcw,other,ai_assisted_heuristic
2118768,@151631 @SpotifyCares where can i send a direct message don't see anything where i can send a mail? terrible!!!!!!! @SpotifyCares,information_request,ai_assisted_heuristic
55239,"@115888 I can't access my account. If I create a new account,how do I cancel the old one?",account_access,ai_assisted_heuristic
1261486,was having issues with my Spotify account but the team at @SpotifyCares did an amazing job getting my account squared away! thanks so much!,account_access,ai_assisted_heuristic
2286598,Dear @118266 kenapa ga ada album bunglon sih? Please let them in dong 🙏🏻,other,ai_assisted_heuristic
2826929,"@SpotifyCares My Spotify has been accessed by someone. Music randomly stops playing or starts playing music I have not heard off. There is also music in my ""recently played"" that I haven't. I've changed my password 3 times and clicked ""Sign Out Everywhere"". Still not helped.",account_access,ai_assisted_heuristic
609150,"@118266 min, spotify campus tour di bandung sampe jam berapa ya?",other,ai_assisted_heuristic
1521341,"@SpotifyCares hi, tried it but didn’t work. Could be issue with phone settings? I can’t get any audio from phone on car, not just spotify.",product_service_issue,ai_assisted_heuristic
2513538,i feel like the only person who cares about me is @SpotifyCares,other,ai_assisted_heuristic
513038,"@SpotifyCares Sounds great, I really miss it. But it is months now, what is the odds that it will be back, really? Still, the idea of letting us know on whose demand and for what reason tunes are removed would be greatly appreciated. And transparent, which we all love. :)",information_request,ai_assisted_heuristic
831457,@SpotifyCares It’s working again,other,ai_assisted_heuristic
318486,@115888 @SpotifyCares I was having a subscription problem but was done in no time! Kuddos to the advisors/agents that I’ve talked to,booking_order_change,ai_assisted_heuristic
802605,@115888 your android app has gradually got worse. Have to wipe cache daily to get it to stop freezing,other,ai_assisted_heuristic
2777716,@SpotifyCares Hi! Why is it that I cannot submit to this offer? Premium for €0.99 3 months. https://t.co/wBQZFEnSMp,billing_payment,ai_assisted_heuristic
2146008,@115888 @SpotifyCares @117168 when will you update the app to work with the iPhone X? #letsgo,other,ai_assisted_heuristic
2095079,Morning @116130 : ) I have mad villainy2 in my library downloaded and it still won’t let me play it 😭 please give us this album🙏🏼 https://t.co/a1A0wgk4Xo,other,ai_assisted_heuristic
296846,@SpotifyCares @173904 Same problem here. Could you help me?,other,ai_assisted_heuristic
2118680,"@SpotifyCares Just sending another DM, updated you guys on previous problems. Would appreciate some feedback ^^",other,ai_assisted_heuristic
1450221,@SpotifyCares I have tried both ways.,other,ai_assisted_heuristic
2182154,@SpotifyCares The easteregg being finding compatible playlists? Nice,other,ai_assisted_heuristic
1928442,"@SpotifyCares @115888 
You gotta put this fucking full album in the app for all the world @9977 https://t.co/FitF6j9hue",other,ai_assisted_heuristic
2822712,"@SpotifyCares I have the roku streaming stick and wanted to listen to Spotify but the UI is ugly as sin, there’s no playlist options. It looks like you guys haven’t updated or supported it for a decade",other,ai_assisted_heuristic
1241226,@SpotifyCares I have a lot of practice in turning it off.  Sadly.,other,ai_assisted_heuristic
2547422,@SpotifyCares So free premium for life or do I have to switch to Apple Music since they have take care,billing_payment,ai_assisted_heuristic
189900,"@115888 If I already have a hulu account, will I have to pay again to activate the Spotify deal or is there a other way to do it",account_access,ai_assisted_heuristic
162238,@SpotifyCares Has the system been having problems because I have received multiple receipts saying I paid and my bank statement also says it went through,other,ai_assisted_heuristic
1268536,@115888 I swear these pop up messages are the most annoying thing please end this https://t.co/SEdq8ic35Y,other,ai_assisted_heuristic
1909498,@115888 Why do I have to delete your app to clear the cache? https://t.co/xG4hELcPJY,other,ai_assisted_heuristic
2319497,Reputation needs to be released on @117168  ASAP.,other,ai_assisted_heuristic
644323,@SpotifyCares Didn't help,other,ai_assisted_heuristic
2832296,How do I set up a profile as an artist on Spotify? @SpotifyCares I can't seem to figure it out - stuck in a loop of forums yo!,product_service_issue,ai_assisted_heuristic
377554,@SpotifyCares Nope,other,ai_assisted_heuristic
1852507,@SpotifyCares hello! Some albums won’t play when I click on the song I want. Please help!,other,ai_assisted_heuristic
2064052,#Spotify What's up w/ desktop audio quality? It's clearly better on phone. Customer support no help. #Tidal #YouTubeRed sounding better.,other,ai_assisted_heuristic
2919318,Is it just me or is @115888 not loading🤔🙄,other,ai_assisted_heuristic
847169,"@SpotifyCares Ok. Thank you. It works fine for a friend on mine, but not for me.",other,ai_assisted_heuristic
206610,"@115888 what does shuffle even mean? I've had the same 3 artists for the last 20 songs now. Thousands of songs, and this still happens?",other,ai_assisted_heuristic
852057,"Man, put the lyrics of the song, if you really care. @SpotifyCares",other,ai_assisted_heuristic
1765368,Hey @SpotifyCares! Just wanted to give you guys a thanks. The latest update has fixed the issue I reported a while back. 👍👍,product_service_issue,ai_assisted_heuristic
508810,"@SpotifyCares Hi, is Spotify having issues...??",product_service_issue,ai_assisted_heuristic
1855902,"@SpotifyCares Desktop at work is Windows 7, Spotify version 1.0.65.320.gac7a8e02. Mobile is Samsung S7 edge, so android, using 8.4.23.784 armV7.",other,ai_assisted_heuristic
1041395,"@SpotifyCares Kung di ko lang kayo mahal di ko kayo pagtiya-tiyagaan.

Ay
Haha
Ok
Bye",other,ai_assisted_heuristic
886327,"@spotifycares Hi there, I can’t log in after the payment for my subscription went wrong. I keep getting code 3 and unable to reset password",account_access,ai_assisted_heuristic
380804,@SpotifyCares It still didn’t work for me.,other,ai_assisted_heuristic
2954683,When @115888 keeps charging you after you've cancelled but there's no help or contact online... @SpotifyCares not!,billing_payment,ai_assisted_heuristic
2040267,"Monthly complaint, why does @115888  never work with chrome cast. I would say chrome cast is at fault but Netflix and Play music work fine! Any insights?",other,ai_assisted_heuristic
1035187,@SpotifyCares Thank you!!,other,ai_assisted_heuristic
2822719,@SpotifyCares Why bother even having it if it is not even a shell of itself? I’d rather not even have the option then to have some watered down awful UI version. Makes you guys look bad,other,ai_assisted_heuristic
1948780,"@SpotifyCares Oops, seems your card or payment provider is having a bad day. Don't worry, no money has been charged. Try again or use another payment meth",billing_payment,ai_assisted_heuristic
1622794,@SpotifyCares @497162 all my playlists disappeared ... but no help in the last 2 days..,other,ai_assisted_heuristic
115246,@117153 @SpotifyCares I been paying premium price over 6 months plus. Last 3 months only gives me free service,billing_payment,ai_assisted_heuristic
363817,@115888 HEY HAVING A LOGIN SCREEN ON MOBILE THAT'S VERY RAPIDLY FLASHING PURPLE / BLACK IS A VERY BAD IDEA,account_access,ai_assisted_heuristic
1561182,"@SpotifyCares Hey there, I know but you got all their other albums and for somewhat odd reason, the kpop section doesn’t get updated for months,..porque??",other,ai_assisted_heuristic
2614459,@115888 how is that song ‘dua’ worthy of #NewMusicFriday ?? It’s god awful and creepy. Stop selling out to labels.,other,ai_assisted_heuristic
1783028,@SpotifyCares yes. my username is geetyakbari,other,ai_assisted_heuristic
2706996,"@SpotifyCares I'll add that its for my partner and I, so we share the same address etc.",other,ai_assisted_heuristic
968288,@SpotifyCares ALL OF MY SAVED SONGS,other,ai_assisted_heuristic
1981465,"@SpotifyCares Thank you for the info, it was very helpful!",other,ai_assisted_heuristic
116594,"Hey @SpotifyCares who the hell is Bob Dole and why the hell is he controlling my music on my phone, computer &amp; iPad? I literally can’t play my music as this person keeps seizing control. Please &amp; thanks. #notmyalterego https://t.co/aoDsxzYl2p",other,ai_assisted_heuristic
1858082,"@SpotifyCares I’m on iPhone SE, iOS 11.0.2, latest version of Spotify",other,ai_assisted_heuristic
2568995,"dear @SpotifyCares , you're not making my life any easier right now",other,ai_assisted_heuristic
2783464,@SpotifyCares hey! Is your website down at the moment? Doesn’t seem to be working,other,ai_assisted_heuristic
1487001,@115888 WHERE IS UNPLUGGED!!!!!! I NEED TO HEAR TYB x USE SOMEBODY,other,ai_assisted_heuristic
2480259,@SpotifyCares Hello. New member. Why is BLUEGRASS not a category? No playlist either? Have to search by artist/album. WTH? tu,other,ai_assisted_heuristic
2038963,Why does the @115888 app suck so back on @127972? Should just go back to using my Chromecast,other,ai_assisted_heuristic
1784962,@117168 How do I stop this annoying Spanish @1247 ad from playing after every other song? My settings are English. Make it stooppp!,information_request,ai_assisted_heuristic
2040455,@115888 send me the presale code for @37032 pls and thank you,other,ai_assisted_heuristic
2616782,@SpotifyCares It says No 🤷‍♂️,other,ai_assisted_heuristic
562447,"@SpotifyCares the new update doesn’t let me open the program at all, help",other,ai_assisted_heuristic
115213,@SpotifyCares Yes,other,ai_assisted_heuristic
555487,"@SpotifyCares BUT WHY YOU DIDN'T SIGN WITH THESE ARTIST THEY ARE GREAT AND I'M SURE THAT THEY WANT SING WITH YOU.
Also, they have many fans.",other,ai_assisted_heuristic
1514547,"@SpotifyCares Thanks for your help KP :)) . Please find my artist song, can you please help get into a playlist ? https://t.co/XvPAHe0axQ A MILLION THANKS",other,ai_assisted_heuristic
2759840,@148611 your spotify for globe prepaid user is not working? im not getting any code after i tried to subscribe,booking_order_change,ai_assisted_heuristic
1162339,Why on earth #reputation is not on @115888 ?!?!?!?,other,ai_assisted_heuristic
538048,@SpotifyCares please make it(Spotify) available in India on Android,other,ai_assisted_heuristic
504277,"@SpotifyCares any know issues with Sonos and Spotify 8.4.29.289 armv7? Cannot connect to my Sonos with 2 different phones (Moto G4 plus, Nexus 5x). Tablet works...",product_service_issue,ai_assisted_heuristic
1374258,@spotifycares John N. just gave me one of the best CS responses ever. friendly and IMMENSELY helpful. did what I thought was impossible. A+,other,ai_assisted_heuristic
1767691,my spotify premium account got hacked help me please @SpotifyCares,account_access,ai_assisted_heuristic
544590,@SpotifyCares yeah.  All that happened is i went to use Spotify and there were no songs downloaded.  All I've used sd cards for literally was music storage.  This happens all the time.,other,ai_assisted_heuristic
2635041,@SpotifyCares Thanks I know I'm not alone👍👍👍,other,ai_assisted_heuristic
1115805,@115890 @130906 @115888 @115786 why aren’t the songs I have on groove music able to download? I transferred them over and half are missing. Groove needs to stay because at this point Spotify sucks. I can’t download the songs I own either. #pitty,other,ai_assisted_heuristic
2762824,Just would like to know why #spotify does not have a human to talk to about my account.  @115888  🤳🏻🤷🏼‍♀️,account_access,ai_assisted_heuristic
2920787,@115888 yall can not go down while i'm on break at work i need to jam stat,other,ai_assisted_heuristic
1952337,"@SpotifyCares Hello! I wanna ask; Does my cellular data will reduce if i play music i've saved in my premium account? 

Thank you.",account_access,ai_assisted_heuristic
876411,It's ridiculous that you need a premium account to use @115888 on @127972 yet you can't even listen to your playlists #spotify #roku,account_access,ai_assisted_heuristic
2259685,@115888 i didn't make a 13 hour playlist to hear the same song 5 times in a row!!!,other,ai_assisted_heuristic
1665972,@115888 @SpotifyCares your customer service is appalling I've been paying over the odds for months and your answer is cancel it! #discusting #robbers,booking_order_change,ai_assisted_heuristic
662930,@SpotifyCares I permanently deleted my Facebook which is linked to my Spotify account. I want to cancel my subscription but can't find a way to log in without using my facebook details. Help,account_access,ai_assisted_heuristic
1797611,"@115888 
I upgraded to premium and it’s not letting me use it. It keeps saying my account is on free",account_access,ai_assisted_heuristic
2114136,@SpotifyCares I want to activate my student account in order to get the discount but the University I attend in Greece is not listed. Can you help me?,account_access,ai_assisted_heuristic
2366366,hey @SpotifyCares why didn't i get one of the emails with a presale link to see @62471 live? i've been listening to their stuff for over a year extremely frequently.,other,ai_assisted_heuristic
2218875,@SpotifyCares Thank you sweetie❤️❤️,other,ai_assisted_heuristic
905292,@SpotifyCares There seems to be a lot of negative responses to this on the link you provided. Maybe “Spotify” needs to reconsider this feature.,other,ai_assisted_heuristic
1975329,@115888 doesn't allow me to change country to US. I have cleared my cookie/cache and tried incognito mode. Pls hlp or I have to cancel,booking_order_change,ai_assisted_heuristic
1464509,Ghostface Killers should be on Rap Caviar by now. Just saying @115888,other,ai_assisted_heuristic
189887,@115888 What about Starbucks employees??,other,ai_assisted_heuristic
166625,@115888 is your app available to download on an Apple Watch?,other,ai_assisted_heuristic
800277,"@SpotifyCares Newest spotify v. Newest OS on Mac. Newest v. of chrome. Mostly links shared in FB music groups. Rather than open app, they open browser.",other,ai_assisted_heuristic
2077637,@SpotifyCares E mail __email__,other,ai_assisted_heuristic
1767071,@SpotifyCares What's the song limit for offline mode?,other,ai_assisted_heuristic
1858488,"@SpotifyCares Thanks.  

I am using Chrome Version 60.0.3112.113 (Official Build) (64-bit) on Mac Yosemite 10.10.5",other,ai_assisted_heuristic
2289771,@115888 @117168 Needs to bring back lyrics! &amp; should also incorporate hem to the app!,other,ai_assisted_heuristic
515437,"@SpotifyCares hi! my housemate is trying to get into our family plan, but even though the address is correct she doesn't get it through. how can we fix that?",booking_order_change,ai_assisted_heuristic
2456324,Dear @115888 please put up the Daniel Johnston Christmas album. Thank you,other,ai_assisted_heuristic
573737,"@115888 Please let me give money to your, please. Could you make it some how possible now. With credit card or anything.",other,ai_assisted_heuristic
2896753,"Hey @116130 - you know the 'Shows coming up near you' bit? The closest one is 80 miles away. This gig is not near, it is far away.",other,ai_assisted_heuristic
590121,@116130 Hey. I’m a premium subscriber and I got a notification in app letting me know that I could get premium for £99 for the year. But now I can’t get back to it... any help? Cheers.,billing_payment,ai_assisted_heuristic
